UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
TO,96210,9,15,presidente,3,nulo,nulo
TO,96210,9,22,presidente,115,13,13
TO,96210,9,22,presidente,91,22,22
TO,96210,9,22,presidente,5,branco,branco
TO,96210,9,22,presidente,1,nulo,nulo
TO,96210,9,16,presidente,131,13,13
TO,96210,9,16,presidente,75,22,22
TO,96210,9,16,presidente,2,branco,branco
TO,96210,9,16,presidente,2,nulo,nulo
TO,96210,9,24,presidente,85,13,13
TO,96210,9,24,presidente,76,22,22
TO,96210,9,24,presidente,3,branco,branco
TO,96210,9,24,presidente,6,nulo,nulo
TO,96210,9,140,presidente,149,13,13
TO,96210,9,140,presidente,63,22,22
TO,96210,9,140,presidente,1,branco,branco
TO,96210,9,140,presidente,8,nulo,nulo
TO,96210,9,23,presidente,102,13,13
TO,96210,9,23,presidente,116,22,22
